screen,widget,id,tag_screen,tag_widget,annotator,annotation_id
http://45.33.96.10:9083/usatoday-menu-2-bbox-0423-screen.jpg,http://45.33.96.10:9083/usatoday-menu-2-bbox-0423-widget.jpg,222,home,interests,arthurcwu17@gmail.com,1246
http://45.33.96.10:9083/groupon-menu-1-2-bbox-0394-screen.jpg,http://45.33.96.10:9083/groupon-menu-1-2-bbox-0394-widget.jpg,221,home,search_bar,arthurcwu17@gmail.com,1245
http://45.33.96.10:9083/usatoday-menu-2-bbox-0333-screen.jpg,http://45.33.96.10:9083/usatoday-menu-2-bbox-0333-widget.jpg,220,get_started,skip,arthurcwu17@gmail.com,1244
http://45.33.96.10:9083/wish-menu-1-bbox-1875-screen.jpg,http://45.33.96.10:9083/wish-menu-1-bbox-1875-widget.jpg,219,sign_in,by_google,arthurcwu17@gmail.com,1243
http://45.33.96.10:9083/home-menu-1-bbox-1299-screen.jpg,http://45.33.96.10:9083/home-menu-1-bbox-1299-widget.jpg,217,sign_in,password,arthurcwu17@gmail.com,1242
http://45.33.96.10:9083/home-menu-3-bbox-1299-screen.jpg,http://45.33.96.10:9083/home-menu-3-bbox-1299-widget.jpg,215,sign_in,password,arthurcwu17@gmail.com,1241
http://45.33.96.10:9083/groupon-menu-4-bbox-1873-screen.jpg,http://45.33.96.10:9083/groupon-menu-4-bbox-1873-widget.jpg,214,sign_in,sign_in,arthurcwu17@gmail.com,1240
http://45.33.96.10:9083/home-menu-1-bbox-1800-screen.jpg,http://45.33.96.10:9083/home-menu-1-bbox-1800-widget.jpg,213,sign_in,sign_in,arthurcwu17@gmail.com,1239
http://45.33.96.10:9083/home-menu-2-bbox-2679-screen.jpg,http://45.33.96.10:9083/home-menu-2-bbox-2679-widget.jpg,212,home,menu,arthurcwu17@gmail.com,1238
http://45.33.96.10:9083/home-menu-3-bbox-0318-screen.jpg,http://45.33.96.10:9083/home-menu-3-bbox-0318-widget.jpg,211,sign_in,email,arthurcwu17@gmail.com,1237
http://45.33.96.10:9083/usatoday-menu-1-bbox-0460-screen.jpg,http://45.33.96.10:9083/usatoday-menu-1-bbox-0460-widget.jpg,210,home,menu_settings,arthurcwu17@gmail.com,1236
http://45.33.96.10:9083/groupon-menu-2-2-bbox-0198-screen.jpg,http://45.33.96.10:9083/groupon-menu-2-2-bbox-0198-widget.jpg,209,sign_in,to_signin,arthurcwu17@gmail.com,1251
http://45.33.96.10:9083/abc-menu-2-bbox-0342-screen.jpg,http://45.33.96.10:9083/abc-menu-2-bbox-0342-widget.jpg,207,get_started,bypass,arthurcwu17@gmail.com,1235
http://45.33.96.10:9083/home-menu-2-2-bbox-0235-screen.jpg,http://45.33.96.10:9083/home-menu-2-2-bbox-0235-widget.jpg,205,signin_google_popup,pick_google_account,arthurcwu17@gmail.com,1234
http://45.33.96.10:9083/abc-menu-2-bbox-0460-screen.jpg,http://45.33.96.10:9083/abc-menu-2-bbox-0460-widget.jpg,203,popup,deny,arthurcwu17@gmail.com,1233
http://45.33.96.10:9083/home-menu-1-bbox-0318-screen.jpg,http://45.33.96.10:9083/home-menu-1-bbox-0318-widget.jpg,202,sign_in,email,arthurcwu17@gmail.com,1171
http://45.33.96.10:9083/groupon-menu-2-2-bbox-0757-screen.jpg,http://45.33.96.10:9083/groupon-menu-2-2-bbox-0757-widget.jpg,201,sign_in,to_signin,arthurcwu17@gmail.com,1250
http://45.33.96.10:9083/home-menu-2-bbox-1313-screen.jpg,http://45.33.96.10:9083/home-menu-2-bbox-1313-widget.jpg,199,sign_in,password,arthurcwu17@gmail.com,1170
http://45.33.96.10:9083/home-menu-2-2-bbox-0144-screen.jpg,http://45.33.96.10:9083/home-menu-2-2-bbox-0144-widget.jpg,198,sign_in,by_google,arthurcwu17@gmail.com,1169
