screen,widget,id,tag_screen,tag_widget,annotator,annotation_id
http://45.33.96.10:9081/groupon-account-3-bbox-1758-screen.jpg,http://45.33.96.10:9081/groupon-account-3-bbox-1758-widget.jpg,81,account,help,leon.yee16@gmail.com,1208
http://45.33.96.10:9081/groupon-account-2-bbox-2613-screen.jpg,http://45.33.96.10:9081/groupon-account-2-bbox-2613-widget.jpg,70,help,account,leon.yee16@gmail.com,1198
http://45.33.96.10:9081/groupon-account-4-bbox-2122-screen.jpg,http://45.33.96.10:9081/groupon-account-4-bbox-2122-widget.jpg,65,help,account,leon.yee16@gmail.com,1193
http://45.33.96.10:9081/groupon-account-2-bbox-2438-screen.jpg,http://45.33.96.10:9081/groupon-account-2-bbox-2438-widget.jpg,75,help,account,leon.yee16@gmail.com,1202
http://45.33.96.10:9081/geek-account-2-bbox-0354-screen.jpg,http://45.33.96.10:9081/geek-account-2-bbox-0354-widget.jpg,107,sign_in,password,leon.yee16@gmail.com,1232
http://45.33.96.10:9081/groupon-account-2-bbox-1849-screen.jpg,http://45.33.96.10:9081/groupon-account-2-bbox-1849-widget.jpg,106,home,account,leon.yee16@gmail.com,1231
http://45.33.96.10:9081/aliexpress-account-1-bbox-0422-screen.jpg,http://45.33.96.10:9081/aliexpress-account-1-bbox-0422-widget.jpg,105,setting,to_address,leon.yee16@gmail.com,1230
http://45.33.96.10:9081/wish-account-1-2-bbox-0974-screen.jpg,http://45.33.96.10:9081/wish-account-1-2-bbox-0974-widget.jpg,104,home,menu,leon.yee16@gmail.com,1229
http://45.33.96.10:9081/home-account-2-bbox-5054-screen.jpg,http://45.33.96.10:9081/home-account-2-bbox-5054-widget.jpg,103,setting,account,leon.yee16@gmail.com,1228
http://45.33.96.10:9081/wish-account-2-2-bbox-1032-screen.jpg,http://45.33.96.10:9081/wish-account-2-2-bbox-1032-widget.jpg,102,error,continue,leon.yee16@gmail.com,1227
http://45.33.96.10:9081/wish-account-2-bbox-0041-screen.jpg,http://45.33.96.10:9081/wish-account-2-bbox-0041-widget.jpg,101,sign_in,email,leon.yee16@gmail.com,1226
http://45.33.96.10:9081/groupon-account-4-bbox-1367-screen.jpg,http://45.33.96.10:9081/groupon-account-4-bbox-1367-widget.jpg,100,sign_in,sign_in,leon.yee16@gmail.com,1225
http://45.33.96.10:9081/geek-account-1-bbox-0914-screen.jpg,http://45.33.96.10:9081/geek-account-1-bbox-0914-widget.jpg,98,sign_in,password,leon.yee16@gmail.com,1224
http://45.33.96.10:9081/wish-account-4-bbox-2569-screen.jpg,http://45.33.96.10:9081/wish-account-4-bbox-2569-widget.jpg,97,setting,account,leon.yee16@gmail.com,1223
