screen,widget,id,tag_screen,tag_widget,annotator,annotation_id
http://45.33.96.10:9083/6pm-filter-2-bbox-0555-screen.jpg,http://45.33.96.10:9083/6pm-filter-2-bbox-0555-widget.jpg,643,filter_option,item_option,hyoj.p13@gmail.com,1826
http://45.33.96.10:9083/aliexpress-filter-2-bbox-0623-screen.jpg,http://45.33.96.10:9083/aliexpress-filter-2-bbox-0623-widget.jpg,699,items,menu_more,hyoj.p13@gmail.com,1796
http://45.33.96.10:9083/6pm-filter-1-bbox-0101-screen.jpg,http://45.33.96.10:9083/6pm-filter-1-bbox-0101-widget.jpg,671,search,search_bar,hyoj.p13@gmail.com,1765
http://45.33.96.10:9083/6pm-filter-2-bbox-1145-screen.jpg,http://45.33.96.10:9083/6pm-filter-2-bbox-1145-widget.jpg,718,filter_sort,,hyoj.p13@gmail.com,1817
http://45.33.96.10:9083/aliexpress-filter-1-bbox-1177-screen.jpg,http://45.33.96.10:9083/aliexpress-filter-1-bbox-1177-widget.jpg,717,items,,hyoj.p13@gmail.com,1816
http://45.33.96.10:9083/6pm-filter-1-bbox-0682-screen.jpg,http://45.33.96.10:9083/6pm-filter-1-bbox-0682-widget.jpg,716,items,filter_sort,hyoj.p13@gmail.com,1815
http://45.33.96.10:9083/groupon-filter-2-bbox-1536-screen.jpg,http://45.33.96.10:9083/groupon-filter-2-bbox-1536-widget.jpg,715,sign_up,password,hyoj.p13@gmail.com,1814
http://45.33.96.10:9083/zappos-filter-2-bbox-0662-screen.jpg,http://45.33.96.10:9083/zappos-filter-2-bbox-0662-widget.jpg,714,items,filter_sort,hyoj.p13@gmail.com,1804
http://45.33.96.10:9083/groupon-filter-2-bbox-0420-screen.jpg,http://45.33.96.10:9083/groupon-filter-2-bbox-0420-widget.jpg,713,sign_in,to_signup,hyoj.p13@gmail.com,1805
http://45.33.96.10:9083/etsy-filter-1-bbox-0698-screen.jpg,http://45.33.96.10:9083/etsy-filter-1-bbox-0698-widget.jpg,712,filter_sort,filter_price,hyoj.p13@gmail.com,1813
http://45.33.96.10:9083/zappos-filter-1-bbox-0667-screen.jpg,http://45.33.96.10:9083/zappos-filter-1-bbox-0667-widget.jpg,711,items,filter,hyoj.p13@gmail.com,1812
http://45.33.96.10:9083/groupon-filter-2-bbox-3078-screen.jpg,http://45.33.96.10:9083/groupon-filter-2-bbox-3078-widget.jpg,710,filter_sort,continue,hyoj.p13@gmail.com,1811
http://45.33.96.10:9083/6pm-filter-1-bbox-0804-screen.jpg,http://45.33.96.10:9083/6pm-filter-1-bbox-0804-widget.jpg,709,filter_sort,,hyoj.p13@gmail.com,1810
http://45.33.96.10:9083/ebay-filter-1-bbox-0015-screen.jpg,http://45.33.96.10:9083/ebay-filter-1-bbox-0015-widget.jpg,708,home,search_bar,hyoj.p13@gmail.com,1809
http://45.33.96.10:9083/zappos-filter-2-bbox-0861-screen.jpg,http://45.33.96.10:9083/zappos-filter-2-bbox-0861-widget.jpg,707,filter_option,filter_sort,hyoj.p13@gmail.com,1806
http://45.33.96.10:9083/zappos-filter-1-bbox-1327-screen.jpg,http://45.33.96.10:9083/zappos-filter-1-bbox-1327-widget.jpg,706,filter_sort,filter_price,hyoj.p13@gmail.com,1807
http://45.33.96.10:9083/aliexpress-filter-1-bbox-0870-screen.jpg,http://45.33.96.10:9083/aliexpress-filter-1-bbox-0870-widget.jpg,705,items,,hyoj.p13@gmail.com,1808
http://45.33.96.10:9083/zappos-filter-1-bbox-1140-screen.jpg,http://45.33.96.10:9083/zappos-filter-1-bbox-1140-widget.jpg,704,filter_option,filter_price,hyoj.p13@gmail.com,1801
http://45.33.96.10:9083/aliexpress-filter-2-bbox-0913-screen.jpg,http://45.33.96.10:9083/aliexpress-filter-2-bbox-0913-widget.jpg,703,filter_option,,hyoj.p13@gmail.com,1800
http://45.33.96.10:9083/aliexpress-filter-1-bbox-1260-screen.jpg,http://45.33.96.10:9083/aliexpress-filter-1-bbox-1260-widget.jpg,702,items,,hyoj.p13@gmail.com,1799
http://45.33.96.10:9083/aliexpress-filter-2-bbox-0745-screen.jpg,http://45.33.96.10:9083/aliexpress-filter-2-bbox-0745-widget.jpg,701,items,menu_more,hyoj.p13@gmail.com,1798
http://45.33.96.10:9083/zappos-filter-2-bbox-1140-screen.jpg,http://45.33.96.10:9083/zappos-filter-2-bbox-1140-widget.jpg,700,filter_option,male,hyoj.p13@gmail.com,1797
http://45.33.96.10:9083/aliexpress-filter-1-bbox-1392-screen.jpg,http://45.33.96.10:9083/aliexpress-filter-1-bbox-1392-widget.jpg,698,filter_sort,,hyoj.p13@gmail.com,1795
http://45.33.96.10:9083/groupon-filter-1-bbox-0180-screen.jpg,http://45.33.96.10:9083/groupon-filter-1-bbox-0180-widget.jpg,697,get_started,to_signin_or_signup,hyoj.p13@gmail.com,1791
http://45.33.96.10:9083/ebay-filter-1-bbox-0146-screen.jpg,http://45.33.96.10:9083/ebay-filter-1-bbox-0146-widget.jpg,696,search,search_bar,hyoj.p13@gmail.com,1794
http://45.33.96.10:9083/groupon-filter-1-bbox-2135-screen.jpg,http://45.33.96.10:9083/groupon-filter-1-bbox-2135-widget.jpg,695,home,filter_sort,hyoj.p13@gmail.com,1803
http://45.33.96.10:9083/zappos-filter-2-bbox-0716-screen.jpg,http://45.33.96.10:9083/zappos-filter-2-bbox-0716-widget.jpg,694,filter_sort,filter_sort,hyoj.p13@gmail.com,1792
http://45.33.96.10:9083/groupon-filter-2-bbox-0217-screen.jpg,http://45.33.96.10:9083/groupon-filter-2-bbox-0217-widget.jpg,693,get_started,to_signin_or_signup,hyoj.p13@gmail.com,1790
http://45.33.96.10:9083/zappos-filter-1-bbox-0791-screen.jpg,http://45.33.96.10:9083/zappos-filter-1-bbox-0791-widget.jpg,692,filter_option,menu_more,hyoj.p13@gmail.com,1789
http://45.33.96.10:9083/zappos-filter-1-bbox-0868-screen.jpg,http://45.33.96.10:9083/zappos-filter-1-bbox-0868-widget.jpg,691,filter_option,item_option,hyoj.p13@gmail.com,1837
http://45.33.96.10:9083/groupon-filter-1-bbox-1155-screen.jpg,http://45.33.96.10:9083/groupon-filter-1-bbox-1155-widget.jpg,690,sign_in,,hyoj.p13@gmail.com,1788
http://45.33.96.10:9083/groupon-filter-2-bbox-1984-screen.jpg,http://45.33.96.10:9083/groupon-filter-2-bbox-1984-widget.jpg,689,home,search_bar,hyoj.p13@gmail.com,1787
http://45.33.96.10:9083/groupon-filter-2-bbox-0468-screen.jpg,http://45.33.96.10:9083/groupon-filter-2-bbox-0468-widget.jpg,688,sign_up,fullname,hyoj.p13@gmail.com,1786
